P_J422_code,F_PU6,F_PU11,S_PU6,S_PU11,F_PU7,ATT_FLAG
1,0.0,0.0,0.0,0.0,48.64669037,0
1,0.0,0.0,0.0,0.0,48.55363464,0
1,0.0,0.0,0.0,0.0,48.3753891,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.60531998,0
1,0.0,0.0,0.0,0.0,49.83741379,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.40655136,0
1,0.0,0.0,0.0,0.0,50.23341751,0
1,0.0,0.0,0.0,0.0,48.73445892,0
1,0.0,0.0,0.0,0.0,48.61033249,0
1,0.0,0.0,0.0,0.0,47.98552704,0
1,0.0,0.0,0.0,0.0,47.43465424,0
1,0.0,0.0,0.0,0.0,46.93077087,0
1,0.0,0.0,0.0,0.0,49.29254913,0
1,0.0,0.0,0.0,0.0,49.15079117,0
1,0.0,0.0,0.0,0.0,49.23199081,0
1,0.0,0.0,0.0,0.0,49.41201401,0
1,0.0,0.0,0.0,0.0,49.70564270000001,0
1,0.0,0.0,0.0,0.0,49.90330124,0
1,0.0,0.0,0.0,0.0,49.8061409,0
1,0.0,0.0,0.0,0.0,49.51830673,0
1,0.0,0.0,0.0,0.0,49.05319214,0
1,0.0,0.0,0.0,0.0,48.56098557,0
1,0.0,0.0,0.0,0.0,48.32062149,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.31850433,0
1,0.0,0.0,0.0,0.0,49.49520493,0
1,0.0,0.0,0.0,0.0,49.55710983,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.76396561,0
1,0.0,0.0,0.0,0.0,51.00247955,0
1,0.0,0.0,0.0,0.0,50.32463074,0
1,0.0,0.0,0.0,0.0,50.57189178,0
1,0.0,0.0,0.0,0.0,50.32964325,0
1,0.0,0.0,0.0,0.0,50.29860306,0
1,0.0,0.0,0.0,0.0,49.85560989,0
1,0.0,0.0,0.0,0.0,50.36165619,0
1,0.0,0.0,0.0,0.0,50.31106567,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.06866837,0
1,0.0,0.0,0.0,0.0,50.29350662,0
1,0.0,0.0,0.0,0.0,50.41036987,0
1,0.0,0.0,0.0,0.0,48.69061661,0
1,0.0,0.0,0.0,0.0,47.98281479,0
1,0.0,0.0,0.0,0.0,48.13541794,0
1,0.0,0.0,0.0,0.0,46.61440659,0
1,0.0,0.0,0.0,0.0,48.30433655,0
1,0.0,0.0,0.0,0.0,48.41389847,0
1,0.0,0.0,0.0,0.0,47.36135864,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.29912186,0
1,0.0,0.0,0.0,0.0,50.00218582,0
1,0.0,0.0,0.0,0.0,50.45977020000001,0
1,0.0,0.0,0.0,0.0,50.316185,0
1,0.0,0.0,0.0,0.0,50.06752777,0
1,0.0,0.0,0.0,0.0,50.24779129,0
1,0.0,0.0,0.0,0.0,49.95831299,0
1,0.0,0.0,0.0,0.0,49.72176361,0
1,0.0,0.0,0.0,0.0,49.4993782,0
1,0.0,0.0,0.0,0.0,49.92168045,0
1,0.0,0.0,0.0,0.0,49.80199814,0
1,0.0,0.0,0.0,0.0,50.11708832,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.80994415,0
1,0.0,0.0,0.0,0.0,51.33250427,0
1,0.0,0.0,0.0,0.0,50.88097,0
1,0.0,0.0,0.0,0.0,50.87878418,0
1,0.0,0.0,0.0,0.0,49.53120041,0
1,0.0,0.0,0.0,0.0,50.19996643,0
1,0.0,0.0,0.0,0.0,49.63877869,0
1,0.0,0.0,0.0,0.0,49.28477478,0
1,0.0,0.0,0.0,0.0,48.32368469,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.89989853,0
1,0.0,0.0,0.0,0.0,49.12320709,0
1,0.0,0.0,0.0,0.0,49.68078613,0
1,0.0,0.0,0.0,0.0,48.9865303,0
1,0.0,0.0,0.0,0.0,47.13948059,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.09634018,0
1,0.0,0.0,0.0,0.0,47.47438431,0
1,0.0,0.0,0.0,0.0,49.31119537,0
1,0.0,0.0,0.0,0.0,49.76503372,0
1,0.0,0.0,0.0,0.0,49.57294083,0
1,0.0,0.0,0.0,0.0,50.04645538,0
1,0.0,0.0,0.0,0.0,50.39030457,0
1,0.0,0.0,0.0,0.0,50.2093277,0
1,0.0,0.0,0.0,0.0,50.72577667,0
1,0.0,0.0,0.0,0.0,50.49530792,0
1,0.0,0.0,0.0,0.0,50.09028625,0
1,0.0,0.0,0.0,0.0,49.48299026,0
1,0.0,0.0,0.0,0.0,49.00556946,0
1,0.0,0.0,0.0,0.0,48.86013031,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.24131012,0
1,0.0,0.0,0.0,0.0,49.07247925,0
1,0.0,0.0,0.0,0.0,49.30608368,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.79237747,0
1,0.0,0.0,0.0,0.0,49.37277222,0
1,0.0,0.0,0.0,0.0,48.05858612,0
1,0.0,0.0,0.0,0.0,47.11029816,0
1,0.0,0.0,0.0,0.0,46.64999008,0
1,0.0,0.0,0.0,0.0,47.00279236,0
1,0.0,0.0,0.0,0.0,48.51519394,0
1,0.0,0.0,0.0,0.0,48.71989441,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.39338303,0
1,0.0,0.0,0.0,0.0,49.80353546,0
1,0.0,0.0,0.0,0.0,50.18729782,0
1,0.0,0.0,0.0,0.0,50.20804214,0
1,0.0,0.0,0.0,0.0,49.84311295,0
1,0.0,0.0,0.0,0.0,49.84524918,0
1,0.0,0.0,0.0,0.0,49.15093994,0
1,0.0,0.0,0.0,0.0,48.21408463,0
1,0.0,0.0,0.0,0.0,48.01389313,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.33410263,0
1,0.0,0.0,0.0,0.0,49.55613708,0
1,0.0,0.0,0.0,0.0,49.58943176,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.98386383,0
1,0.0,0.0,0.0,0.0,51.30778885,0
1,0.0,0.0,0.0,0.0,50.85272217,0
1,0.0,0.0,0.0,0.0,50.70613098,0
1,0.0,0.0,0.0,0.0,50.30715942,0
1,0.0,0.0,0.0,0.0,49.82662201,0
1,0.0,0.0,0.0,0.0,49.80682755,0
1,0.0,0.0,0.0,0.0,49.8328476,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.01342392,0
1,0.0,0.0,0.0,0.0,49.64747238,0
1,0.0,0.0,0.0,0.0,50.14707565,0
1,0.0,0.0,0.0,0.0,49.84057617,0
1,0.0,0.0,0.0,0.0,48.58748245,0
1,0.0,0.0,0.0,0.0,48.20733643,0
1,0.0,0.0,0.0,0.0,47.28923798,0
1,0.0,0.0,0.0,0.0,46.24162674,0
1,0.0,0.0,0.0,0.0,47.82612991,0
1,0.0,0.0,0.0,0.0,47.9637146,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.06273651,0
1,0.0,0.0,0.0,0.0,48.72750473,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.5722847,0
1,0.0,0.0,0.0,0.0,50.8487854,0
1,0.0,0.0,0.0,0.0,50.62384415,0
1,0.0,0.0,0.0,0.0,50.46182632,0
1,0.0,0.0,0.0,0.0,50.40610504,0
1,0.0,0.0,0.0,0.0,50.11584091,0
1,0.0,0.0,0.0,0.0,50.39360046,0
1,0.0,0.0,0.0,0.0,50.24059677,0
1,0.0,0.0,0.0,0.0,50.58863449,0
1,0.0,0.0,0.0,0.0,50.792202,0
1,0.0,0.0,0.0,0.0,50.90223694,0
1,0.0,0.0,0.0,0.0,51.05356216,0
1,0.0,0.0,0.0,0.0,51.10777664,0
1,0.0,0.0,0.0,0.0,50.51763153,0
1,0.0,0.0,0.0,0.0,49.91601181,0
1,0.0,0.0,0.0,0.0,50.16451263,0
1,0.0,0.0,0.0,0.0,50.06912994,0
1,0.0,0.0,0.0,0.0,49.09443283,0
1,0.0,0.0,0.0,0.0,48.96927261,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.28493118,0
1,0.0,0.0,0.0,0.0,48.98603439,0
1,0.0,0.0,0.0,0.0,48.9405098,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.51664352,0
1,0.0,0.0,0.0,0.0,48.42767715,0
1,0.0,0.0,0.0,0.0,46.09090424,0
1,0.0,0.0,0.0,0.0,47.10910034,0
1,0.0,0.0,0.0,0.0,46.48558044,0
1,0.0,0.0,0.0,0.0,48.12239838,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.92303848,0
1,0.0,0.0,0.0,0.0,49.82765198,0
1,0.0,0.0,0.0,0.0,50.52881241,0
1,0.0,0.0,0.0,0.0,50.49940491,0
1,0.0,0.0,0.0,0.0,50.38904953,0
1,0.0,0.0,0.0,0.0,50.32175827,0
1,0.0,0.0,0.0,0.0,50.43813324,0
1,0.0,0.0,0.0,0.0,50.43580246,0
1,0.0,0.0,0.0,0.0,49.79487991,0
1,0.0,0.0,0.0,0.0,48.67086411,0
1,0.0,0.0,0.0,0.0,48.61460495,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.85557556,0
1,0.0,0.0,0.0,0.0,48.37172318,0
1,0.0,0.0,0.0,0.0,48.64766312,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.55144119,0
1,0.0,0.0,0.0,0.0,50.01361465,0
1,0.0,0.0,0.0,0.0,47.57795715,0
1,0.0,0.0,0.0,0.0,46.96447754,0
1,0.0,0.0,0.0,0.0,46.85779572,0
1,0.0,0.0,0.0,0.0,47.24065018,0
1,0.0,0.0,0.0,0.0,49.02311325,0
1,0.0,0.0,0.0,0.0,49.364254,0
1,0.0,0.0,0.0,0.0,49.36544418,0
1,0.0,0.0,0.0,0.0,48.93849564,0
1,0.0,0.0,0.0,0.0,48.17353058,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.52037048,0
1,0.0,0.0,0.0,0.0,50.16874313,0
1,0.0,0.0,0.0,0.0,49.98059464,0
1,0.0,0.0,0.0,0.0,49.6308136,0
1,0.0,0.0,0.0,0.0,49.00782394,0
1,0.0,0.0,0.0,0.0,48.26002121,0
1,0.0,0.0,0.0,0.0,48.37333298,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.61061096,0
1,0.0,0.0,0.0,0.0,49.7506485,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,51.29616165,0
1,0.0,0.0,0.0,0.0,50.6134758,0
1,0.0,0.0,0.0,0.0,48.62862015,0
1,0.0,0.0,0.0,0.0,47.71999359,0
1,0.0,0.0,0.0,0.0,47.96411514,0
1,0.0,0.0,0.0,0.0,47.57325745,0
1,0.0,0.0,0.0,0.0,47.18529892,0
1,0.0,0.0,0.0,0.0,47.95078278,0
1,0.0,0.0,0.0,0.0,49.5009079,0
1,0.0,0.0,0.0,0.0,49.4618454,0
1,0.0,0.0,0.0,0.0,49.44861984,0
1,0.0,0.0,0.0,0.0,49.65336227,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.49354935,0
1,0.0,0.0,0.0,0.0,50.46086121,0
1,0.0,0.0,0.0,0.0,49.78960037,0
1,0.0,0.0,0.0,0.0,48.67652893,0
1,0.0,0.0,0.0,0.0,48.63356781,0
1,0.0,0.0,0.0,0.0,47.87386703,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.78905869,0
1,0.0,0.0,0.0,0.0,48.87366104,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.35129547,0
1,0.0,0.0,0.0,0.0,49.7427597,0
1,0.0,0.0,0.0,0.0,48.29131317,0
1,0.0,0.0,0.0,0.0,47.71191788,0
1,0.0,0.0,0.0,0.0,47.83484650000001,0
1,0.0,0.0,0.0,0.0,47.27249146,0
1,0.0,0.0,0.0,0.0,48.41867828,0
1,0.0,0.0,0.0,0.0,48.93873215,0
1,0.0,0.0,0.0,0.0,48.69250488,0
1,0.0,0.0,0.0,0.0,48.43179321,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.13602066,0
1,0.0,0.0,0.0,0.0,50.21288681,0
1,0.0,0.0,0.0,0.0,50.05273438,0
1,0.0,0.0,0.0,0.0,49.65049362,0
1,0.0,0.0,0.0,0.0,49.31512833,0
1,0.0,0.0,0.0,0.0,49.22591019,0
1,0.0,0.0,0.0,0.0,47.96593094,0
1,0.0,0.0,0.0,0.0,48.07358170000001,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.30169678,0
1,0.0,0.0,0.0,0.0,50.13360977,0
1,0.0,0.0,0.0,0.0,50.39929581,0
1,0.0,0.0,0.0,0.0,50.16188431,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.63755035,0
1,0.0,0.0,0.0,0.0,50.81462097,0
1,0.0,0.0,0.0,0.0,49.8586998,0
1,0.0,0.0,0.0,0.0,50.17622375,0
1,0.0,0.0,0.0,0.0,50.03304291,0
1,0.0,0.0,0.0,0.0,50.03393555,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.08463669,0
1,0.0,0.0,0.0,0.0,50.20881271,0
1,0.0,0.0,0.0,0.0,49.90509033,0
1,0.0,0.0,0.0,0.0,50.06178284,0
1,0.0,0.0,0.0,0.0,48.43125153,0
1,0.0,0.0,0.0,0.0,48.02723694,0
1,0.0,0.0,0.0,0.0,47.34947968,0
1,0.0,0.0,0.0,0.0,48.10396957,0
1,0.0,0.0,0.0,0.0,47.9907074,0
1,0.0,0.0,0.0,0.0,48.50416183,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.63121414,0
1,0.0,0.0,0.0,0.0,49.44490433,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,51.46445465,0
1,0.0,0.0,0.0,0.0,49.25525284,0
1,0.0,0.0,0.0,0.0,48.66379929,0
1,0.0,0.0,0.0,0.0,48.33813095,0
1,0.0,0.0,0.0,0.0,47.68621445,0
1,0.0,0.0,0.0,0.0,47.28055573,0
1,0.0,0.0,0.0,0.0,47.07932281,0
1,0.0,0.0,0.0,0.0,49.22592163,0
1,0.0,0.0,0.0,0.0,49.27936935,0
1,0.0,0.0,0.0,0.0,49.63838959,0
1,0.0,0.0,0.0,0.0,49.74308395,0
1,0.0,0.0,0.0,0.0,50.12153244,0
1,0.0,0.0,0.0,0.0,49.86922073,0
1,0.0,0.0,0.0,0.0,49.66361237,0
1,0.0,0.0,0.0,0.0,48.9628334,0
1,0.0,0.0,0.0,0.0,48.11362457,0
1,0.0,0.0,0.0,0.0,47.81637192,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.28673935,0
1,0.0,0.0,0.0,0.0,48.31840515,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.44806671,0
1,0.0,0.0,0.0,0.0,50.27291870000001,0
1,0.0,0.0,0.0,0.0,50.12056732,0
1,0.0,0.0,0.0,0.0,50.00283432,0
1,0.0,0.0,0.0,0.0,48.00754929,0
1,0.0,0.0,0.0,0.0,48.01916504,0
1,0.0,0.0,0.0,0.0,47.76694489,0
1,0.0,0.0,0.0,0.0,47.45998001,0
1,0.0,0.0,0.0,0.0,49.19778442,0
1,0.0,0.0,0.0,0.0,49.46627045,0
1,0.0,0.0,0.0,0.0,50.45339203,0
1,0.0,0.0,0.0,0.0,50.58465195,0
1,0.0,0.0,0.0,0.0,50.46208572,0
1,0.0,0.0,0.0,0.0,50.38794327,0
1,0.0,0.0,0.0,0.0,50.76699829,0
1,0.0,0.0,0.0,0.0,50.00004959,0
1,0.0,0.0,0.0,0.0,49.43300247,0
1,0.0,0.0,0.0,0.0,50.11970139,0
1,0.0,0.0,0.0,0.0,49.22372818,0
1,0.0,0.0,0.0,0.0,48.39818573,0
1,0.0,0.0,0.0,0.0,47.58586121,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.52825165,0
1,0.0,0.0,0.0,0.0,50.08903122,0
1,0.0,0.0,0.0,0.0,49.91660309,0
1,0.0,0.0,0.0,0.0,50.05897522,0
1,0.0,0.0,0.0,0.0,49.64648819,0
1,0.0,0.0,0.0,0.0,47.82548523,0
1,0.0,0.0,0.0,0.0,47.5404892,0
1,0.0,0.0,0.0,0.0,47.10484695,0
1,0.0,0.0,0.0,0.0,47.07778549,0
1,0.0,0.0,0.0,0.0,47.99827576,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.00348282,0
1,0.0,0.0,0.0,0.0,49.70054245,0
1,0.0,0.0,0.0,0.0,50.16044998,0
1,0.0,0.0,0.0,0.0,50.15051651,0
1,0.0,0.0,0.0,0.0,50.39548492,0
1,0.0,0.0,0.0,0.0,50.1697998,0
1,0.0,0.0,0.0,0.0,49.92663956,0
1,0.0,0.0,0.0,0.0,49.29388428,0
1,0.0,0.0,0.0,0.0,49.69944763,0
1,0.0,0.0,0.0,0.0,48.49748993,0
1,0.0,0.0,0.0,0.0,47.99762726,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.68533707,0
1,0.0,0.0,0.0,0.0,49.85006332,0
1,0.0,0.0,0.0,0.0,50.56211472,0
1,0.0,0.0,0.0,0.0,50.73067856,0
1,0.0,0.0,0.0,0.0,50.77342606,0
1,0.0,0.0,0.0,0.0,50.06703568,0
1,0.0,0.0,0.0,0.0,49.16410828,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.539608,0
1,0.0,0.0,0.0,0.0,49.96505356,0
1,0.0,0.0,0.0,0.0,50.5296669,0
1,0.0,0.0,0.0,0.0,50.68510437,0
1,0.0,0.0,0.0,0.0,50.47960281,0
1,0.0,0.0,0.0,0.0,49.52495193,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.24594879,0
1,0.0,0.0,0.0,0.0,48.75195694,0
1,0.0,0.0,0.0,0.0,48.00550461,0
1,0.0,0.0,0.0,0.0,47.25297165,0
1,0.0,0.0,0.0,0.0,46.93585205,0
1,0.0,0.0,0.0,0.0,47.49422073,0
1,0.0,0.0,0.0,0.0,48.0004158,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.0581398,0
1,0.0,0.0,0.0,0.0,51.01877213,0
1,0.0,0.0,0.0,0.0,50.57064056,0
1,0.0,0.0,0.0,0.0,50.93315887,0
1,0.0,0.0,0.0,0.0,50.42047882,0
1,0.0,0.0,0.0,0.0,50.47052383,0
1,0.0,0.0,0.0,0.0,49.84261322,0
1,0.0,0.0,0.0,0.0,49.85655975,0
1,0.0,0.0,0.0,0.0,49.85350418,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,51.07459259,0
1,0.0,0.0,0.0,0.0,49.86614227,0
1,0.0,0.0,0.0,0.0,49.89427185,0
1,0.0,0.0,0.0,0.0,50.12410736,0
1,0.0,0.0,0.0,0.0,49.91001892,0
1,0.0,0.0,0.0,0.0,48.47006226,0
1,0.0,0.0,0.0,0.0,48.13087845,0
1,0.0,0.0,0.0,0.0,47.41461563,0
1,0.0,0.0,0.0,0.0,46.74179077,0
1,0.0,0.0,0.0,0.0,47.31488037,0
1,0.0,0.0,0.0,0.0,47.43832397,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.19770432,0
1,0.0,0.0,0.0,0.0,49.54053497,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.38109589,0
1,0.0,0.0,0.0,0.0,50.15337753,0
1,0.0,0.0,0.0,0.0,49.85974121,0
1,0.0,0.0,0.0,0.0,49.99624252,0
1,0.0,0.0,0.0,0.0,48.58029938,0
1,0.0,0.0,0.0,0.0,49.79609299,0
1,0.0,0.0,0.0,0.0,49.46511078,0
1,0.0,0.0,0.0,0.0,49.93275452,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.2171936,0
1,0.0,0.0,0.0,0.0,51.35800934,0
1,0.0,0.0,0.0,0.0,50.86889648,0
1,0.0,0.0,0.0,0.0,51.12591171,0
1,0.0,0.0,0.0,0.0,50.7023201,0
1,0.0,0.0,0.0,0.0,50.37862396,0
1,0.0,0.0,0.0,0.0,50.35483932,0
1,0.0,0.0,0.0,0.0,48.99714279,0
1,0.0,0.0,0.0,0.0,49.08782196,0
1,0.0,0.0,0.0,0.0,48.29726791,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.62441254,0
1,0.0,0.0,0.0,0.0,49.24103546,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.62608719,0
1,0.0,0.0,0.0,0.0,49.44503784,0
1,0.0,0.0,0.0,0.0,48.29005051,0
1,0.0,0.0,0.0,0.0,48.09609222,0
1,0.0,0.0,0.0,0.0,47.19391632,0
1,0.0,0.0,0.0,0.0,48.80218506,0
1,0.0,0.0,0.0,0.0,48.63077927,0
1,0.0,0.0,0.0,0.0,48.36649704,0
1,0.0,0.0,0.0,0.0,49.10439301,0
1,0.0,0.0,0.0,0.0,49.40523529,0
1,0.0,0.0,0.0,0.0,49.34105301,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.71121979,0
1,0.0,0.0,0.0,0.0,50.28600693,0
1,0.0,0.0,0.0,0.0,49.99428177,0
1,0.0,0.0,0.0,0.0,49.54552078,0
1,0.0,0.0,0.0,0.0,48.9696312,0
1,0.0,0.0,0.0,0.0,48.47748947,0
1,0.0,0.0,0.0,0.0,48.65221786,0
1,0.0,0.0,0.0,0.0,47.57815552,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.58096313,0
1,0.0,0.0,0.0,0.0,49.95203018,0
1,0.0,0.0,0.0,0.0,50.51751709,0
1,0.0,0.0,0.0,0.0,50.76387024,0
1,0.0,0.0,0.0,0.0,50.64235687,0
1,0.0,0.0,0.0,0.0,50.08921814,0
1,0.0,0.0,0.0,0.0,49.99626541,0
1,0.0,0.0,0.0,0.0,49.87062073,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.51559067,0
1,0.0,0.0,0.0,0.0,50.97288513,0
1,0.0,0.0,0.0,0.0,49.73551941,0
1,0.0,0.0,0.0,0.0,49.48111725,0
1,0.0,0.0,0.0,0.0,49.52840805,0
1,0.0,0.0,0.0,0.0,49.71546173,0
1,0.0,0.0,0.0,0.0,49.50251770000001,0
1,0.0,0.0,0.0,0.0,48.16420746,0
1,0.0,0.0,0.0,0.0,47.99416351,0
1,0.0,0.0,0.0,0.0,47.05024338,0
1,0.0,0.0,0.0,0.0,48.09832001,0
1,0.0,0.0,0.0,0.0,47.73431396,0
1,0.0,0.0,0.0,0.0,47.74605942,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.30717468,0
1,0.0,0.0,0.0,0.0,49.32435226,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.14289474,0
1,0.0,0.0,0.0,0.0,48.93793488,0
1,0.0,0.0,0.0,0.0,48.36242294,0
1,0.0,0.0,0.0,0.0,48.11032867,0
1,0.0,0.0,0.0,0.0,47.87779236,0
1,0.0,0.0,0.0,0.0,47.70879364,0
1,0.0,0.0,0.0,0.0,49.14938736,0
1,0.0,0.0,0.0,0.0,49.60145187,0
1,0.0,0.0,0.0,0.0,49.97721863,0
1,0.0,0.0,0.0,0.0,49.95303726,0
1,0.0,0.0,0.0,0.0,50.02142715,0
1,0.0,0.0,0.0,0.0,49.85253906,0
1,0.0,0.0,0.0,0.0,49.74263382,0
1,0.0,0.0,0.0,0.0,49.5404892,0
1,0.0,0.0,0.0,0.0,49.09579468,0
1,0.0,0.0,0.0,0.0,48.46605301,0
1,0.0,0.0,0.0,0.0,48.07704544,0
1,0.0,0.0,0.0,0.0,48.0902977,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.57406616,0
1,0.0,0.0,0.0,0.0,49.7672081,0
1,0.0,0.0,0.0,0.0,49.87927246,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.72157288,0
1,0.0,0.0,0.0,0.0,50.50993729,0
1,0.0,0.0,0.0,0.0,50.8752861,0
1,0.0,0.0,0.0,0.0,49.87585449,0
1,0.0,0.0,0.0,0.0,49.74030685,0
1,0.0,0.0,0.0,0.0,49.88814163,0
1,0.0,0.0,0.0,0.0,50.17138672,0
1,0.0,0.0,0.0,0.0,49.86515427,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.40844727,0
1,0.0,0.0,0.0,0.0,50.48643112,0
1,0.0,0.0,0.0,0.0,50.23146057,0
1,0.0,0.0,0.0,0.0,48.67685318,0
1,0.0,0.0,0.0,0.0,48.37891006,0
1,0.0,0.0,0.0,0.0,47.40764999,0
1,0.0,0.0,0.0,0.0,47.18801498,0
1,0.0,0.0,0.0,0.0,47.87332153,0
1,0.0,0.0,0.0,0.0,48.38713455,0
1,0.0,0.0,0.0,0.0,47.8747673,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.15012741,0
1,0.0,0.0,0.0,0.0,50.44878769,0
1,0.0,0.0,0.0,0.0,50.88622665,0
1,0.0,0.0,0.0,0.0,50.81984711,0
1,0.0,0.0,0.0,0.0,50.44603729,0
1,0.0,0.0,0.0,0.0,49.95954132,0
1,0.0,0.0,0.0,0.0,49.99039459,0
1,0.0,0.0,0.0,0.0,0.0,0
