P_J422_code,F_PU6,F_PU11,S_PU6,S_PU11,F_PU7,ATT_FLAG
1,0.0,0.0,0.0,0.0,49.80292892,0
1,0.0,0.0,0.0,0.0,49.78157425,0
1,0.0,0.0,0.0,0.0,49.73052597,0
1,0.0,0.0,0.0,0.0,48.98015976,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.72820282,0
1,0.0,0.0,0.0,0.0,49.13817978,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.93653107,0
1,0.0,0.0,0.0,0.0,48.76855469,0
1,0.0,0.0,0.0,0.0,49.45235062,0
1,0.0,0.0,0.0,0.0,49.27868271,0
1,0.0,0.0,0.0,0.0,47.26490402,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,47.1274147,0
1,0.0,0.0,0.0,0.0,47.039711,0
1,0.0,0.0,0.0,0.0,48.50681686,0
1,0.0,0.0,0.0,0.0,49.26730347,0
1,0.0,0.0,0.0,0.0,49.3832283,0
1,0.0,0.0,0.0,0.0,49.35501099,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.50656509,0
1,0.0,0.0,0.0,0.0,50.84385681,0
1,0.0,0.0,0.0,0.0,50.90120316,0
1,0.0,0.0,0.0,0.0,50.48173141,0
1,0.0,0.0,0.0,0.0,49.87049484,0
1,0.0,0.0,0.0,0.0,49.2804985,0
1,0.0,0.0,0.0,0.0,48.90410995,0
1,0.0,0.0,0.0,0.0,48.12498474,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.67654037,0
1,0.0,0.0,0.0,0.0,48.19948196,0
1,0.0,0.0,0.0,0.0,48.66577911,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.304142,0
1,0.0,0.0,0.0,0.0,49.60019302,0
1,0.0,0.0,0.0,0.0,49.39923859,0
1,0.0,0.0,0.0,0.0,47.20819092,0
1,0.0,0.0,0.0,0.0,47.20495987,0
1,0.0,0.0,0.0,0.0,47.09151459,0
1,0.0,0.0,0.0,0.0,48.24825668,0
1,0.0,0.0,0.0,0.0,48.58784103,0
1,0.0,0.0,0.0,0.0,48.64287186,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.32776642,0
1,0.0,0.0,0.0,0.0,49.19770432,0
1,0.0,0.0,0.0,0.0,50.10622406,0
1,0.0,0.0,0.0,0.0,50.18651581,0
1,0.0,0.0,0.0,0.0,49.86079407,0
1,0.0,0.0,0.0,0.0,49.16206741,0
1,0.0,0.0,0.0,0.0,47.49225616,0
1,0.0,0.0,0.0,0.0,48.07342529,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,47.73120499,0
1,0.0,0.0,0.0,0.0,49.07183838,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.85671234,0
1,0.0,0.0,0.0,0.0,51.20228577,0
1,0.0,0.0,0.0,0.0,50.48925018,0
1,0.0,0.0,0.0,0.0,48.16563416,0
1,0.0,0.0,0.0,0.0,47.89393616,0
1,0.0,0.0,0.0,0.0,48.1752739,0
1,0.0,0.0,0.0,0.0,47.57462692,0
1,0.0,0.0,0.0,0.0,47.12499619,0
1,0.0,0.0,0.0,0.0,48.87145615,0
1,0.0,0.0,0.0,0.0,49.58679199,0
1,0.0,0.0,0.0,0.0,49.48511124,0
1,0.0,0.0,0.0,0.0,49.38261032,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.72945786,0
1,0.0,0.0,0.0,0.0,50.93551254,0
1,0.0,0.0,0.0,0.0,50.45006561,0
1,0.0,0.0,0.0,0.0,49.90018082,0
1,0.0,0.0,0.0,0.0,50.06223679,0
1,0.0,0.0,0.0,0.0,49.18401337,0
1,0.0,0.0,0.0,0.0,48.32718277,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.55772781,0
1,0.0,0.0,0.0,0.0,49.16027069,0
1,0.0,0.0,0.0,0.0,49.50050354,0
1,0.0,0.0,0.0,0.0,49.4981308,0
1,0.0,0.0,0.0,0.0,48.10961151,0
1,0.0,0.0,0.0,0.0,47.62541199,0
1,0.0,0.0,0.0,0.0,47.7140274,0
1,0.0,0.0,0.0,0.0,46.36392212,0
1,0.0,0.0,0.0,0.0,48.35053253,0
1,0.0,0.0,0.0,0.0,48.31853104,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.88896561,0
1,0.0,0.0,0.0,0.0,49.77834702,0
1,0.0,0.0,0.0,0.0,49.74121094,0
1,0.0,0.0,0.0,0.0,49.19729233,0
1,0.0,0.0,0.0,0.0,49.92792511,0
1,0.0,0.0,0.0,0.0,49.82887268,0
1,0.0,0.0,0.0,0.0,49.48000336,0
1,0.0,0.0,0.0,0.0,49.69272614,0
1,0.0,0.0,0.0,0.0,49.1480217,0
1,0.0,0.0,0.0,0.0,48.08908081,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.53931427,0
1,0.0,0.0,0.0,0.0,49.40378952,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,51.0050354,0
1,0.0,0.0,0.0,0.0,50.43792725,0
1,0.0,0.0,0.0,0.0,48.89840317,0
1,0.0,0.0,0.0,0.0,47.45857239,0
1,0.0,0.0,0.0,0.0,48.17283249,0
1,0.0,0.0,0.0,0.0,47.11080551,0
1,0.0,0.0,0.0,0.0,46.81882477,0
1,0.0,0.0,0.0,0.0,48.75374222,0
1,0.0,0.0,0.0,0.0,49.52528763,0
1,0.0,0.0,0.0,0.0,48.99249268,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.90893936,0
1,0.0,0.0,0.0,0.0,50.9009285,0
1,0.0,0.0,0.0,0.0,50.22134399,0
1,0.0,0.0,0.0,0.0,50.31142426,0
1,0.0,0.0,0.0,0.0,49.56576538,0
1,0.0,0.0,0.0,0.0,48.57313156,0
1,0.0,0.0,0.0,0.0,48.56730652,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.64466858,0
1,0.0,0.0,0.0,0.0,49.92484665,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.68995667,0
1,0.0,0.0,0.0,0.0,49.80186462,0
1,0.0,0.0,0.0,0.0,50.074855799999995,0
1,0.0,0.0,0.0,0.0,48.40121841,0
1,0.0,0.0,0.0,0.0,47.79579163,0
1,0.0,0.0,0.0,0.0,47.35328674,0
1,0.0,0.0,0.0,0.0,46.81513214,0
1,0.0,0.0,0.0,0.0,48.17970276,0
1,0.0,0.0,0.0,0.0,48.94152451,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.00806427,0
1,0.0,0.0,0.0,0.0,50.15494537,0
1,0.0,0.0,0.0,0.0,50.24465942,0
1,0.0,0.0,0.0,0.0,50.09207535,0
1,0.0,0.0,0.0,0.0,50.32919312,0
1,0.0,0.0,0.0,0.0,50.08668518,0
1,0.0,0.0,0.0,0.0,49.28644179999999,0
1,0.0,0.0,0.0,0.0,48.50304413,0
1,0.0,0.0,0.0,0.0,48.14449692,0
1,0.0,0.0,0.0,0.0,47.90213776,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.31074142,0
1,0.0,0.0,0.0,0.0,49.70092773,0
1,0.0,0.0,0.0,0.0,49.80552292,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.43235397,0
1,0.0,0.0,0.0,0.0,50.38417053,0
1,0.0,0.0,0.0,0.0,48.94844055,0
1,0.0,0.0,0.0,0.0,48.51835251,0
1,0.0,0.0,0.0,0.0,48.20940018,0
1,0.0,0.0,0.0,0.0,47.87859344,0
1,0.0,0.0,0.0,0.0,49.74875259,0
1,0.0,0.0,0.0,0.0,50.46102524,0
1,0.0,0.0,0.0,0.0,50.61166,0
1,0.0,0.0,0.0,0.0,50.78469467,0
1,37.48445129,0.0,1.0,0.0,37.46050262,0
1,36.8690567,0.0,1.0,0.0,36.84520721,0
1,36.51872635,0.0,1.0,0.0,36.4949379,0
1,0.0,0.0,0.0,0.0,49.16904068,0
1,0.0,0.0,0.0,0.0,48.95437622,0
1,0.0,0.0,0.0,0.0,48.99924469,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.25153351,0
1,0.0,0.0,0.0,0.0,48.51556396,0
1,0.0,0.0,0.0,0.0,48.30149841,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.57543182,0
1,0.0,0.0,0.0,0.0,49.74066544,0
1,0.0,0.0,0.0,0.0,50.36384964,0
1,0.0,0.0,0.0,0.0,49.59915161,0
1,0.0,0.0,0.0,0.0,48.25793457,0
1,0.0,0.0,0.0,0.0,47.69480133,0
1,0.0,0.0,0.0,0.0,46.75022507,0
1,0.0,0.0,0.0,0.0,46.68251801,0
1,0.0,0.0,0.0,0.0,48.65272903,0
1,0.0,0.0,0.0,0.0,48.41498184,0
1,0.0,0.0,0.0,0.0,49.29915237,0
1,0.0,0.0,0.0,0.0,49.00818634,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.01062775,0
1,0.0,0.0,0.0,0.0,50.49380112,0
1,0.0,0.0,0.0,0.0,50.58205795,0
1,0.0,0.0,0.0,0.0,50.14720535,0
1,0.0,0.0,0.0,0.0,49.96940231,0
1,0.0,0.0,0.0,0.0,49.26458359,0
1,0.0,0.0,0.0,0.0,48.75413513,0
1,0.0,0.0,0.0,0.0,48.319248200000004,0
1,0.0,0.0,0.0,0.0,48.30803299,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.69034576,0
1,0.0,0.0,0.0,0.0,50.67012787,0
1,0.0,0.0,0.0,0.0,51.00341415,0
1,0.0,0.0,0.0,0.0,50.92651749,0
1,0.0,0.0,0.0,0.0,50.21845245,0
1,0.0,0.0,0.0,0.0,50.40861511,0
1,0.0,0.0,0.0,0.0,50.467685700000004,0
1,0.0,0.0,0.0,0.0,49.67370224,0
1,0.0,0.0,0.0,0.0,50.19704819,0
1,0.0,0.0,0.0,0.0,49.79112625,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.25695801,0
1,0.0,0.0,0.0,0.0,49.65767288,0
1,0.0,0.0,0.0,0.0,49.93175507,0
1,0.0,0.0,0.0,0.0,49.82143402,0
1,0.0,0.0,0.0,0.0,48.57683563,0
1,0.0,0.0,0.0,0.0,47.96873093,0
1,0.0,0.0,0.0,0.0,48.09648132,0
1,0.0,0.0,0.0,0.0,47.46830368,0
1,0.0,0.0,0.0,0.0,48.51309586,0
1,0.0,0.0,0.0,0.0,48.27037811,0
1,0.0,0.0,0.0,0.0,48.14863205,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.8741188,0
1,0.0,0.0,0.0,0.0,49.37466812,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,51.42958832,0
1,0.0,0.0,0.0,0.0,50.40764618,0
1,0.0,0.0,0.0,0.0,50.743640899999995,0
1,0.0,0.0,0.0,0.0,49.21669388,0
1,0.0,0.0,0.0,0.0,50.145557399999994,0
1,0.0,0.0,0.0,0.0,50.07681274,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.19414902,0
1,0.0,0.0,0.0,0.0,49.99446869,0
1,0.0,0.0,0.0,0.0,49.62758636,0
1,0.0,0.0,0.0,0.0,49.32812881,0
1,0.0,0.0,0.0,0.0,49.57731247,0
1,0.0,0.0,0.0,0.0,48.16172409,0
1,0.0,0.0,0.0,0.0,47.70531464,0
1,0.0,0.0,0.0,0.0,47.53026962,0
1,0.0,0.0,0.0,0.0,48.39928055,0
1,0.0,0.0,0.0,0.0,48.20054626,0
1,0.0,0.0,0.0,0.0,47.70737076,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,47.34666443,0
1,0.0,0.0,0.0,0.0,47.61435318,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.47629166,0
1,0.0,0.0,0.0,0.0,50.39413071,0
1,0.0,0.0,0.0,0.0,50.41399765,0
1,0.0,0.0,0.0,0.0,49.62281418,0
1,0.0,0.0,0.0,0.0,50.50458908,0
1,0.0,0.0,0.0,0.0,50.10085678,0
1,0.0,0.0,0.0,0.0,49.38087845,0
1,0.0,0.0,0.0,0.0,49.89333725,0
1,0.0,0.0,0.0,0.0,49.83729935,0
1,0.0,0.0,0.0,0.0,49.18826294,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,51.22568512,0
1,0.0,0.0,0.0,0.0,51.24744415,0
1,0.0,0.0,0.0,0.0,50.96409225,0
1,0.0,0.0,0.0,0.0,50.97216415,0
1,0.0,0.0,0.0,0.0,50.91534042,0
1,0.0,0.0,0.0,0.0,50.64710999,0
1,0.0,0.0,0.0,0.0,49.50595856,0
1,0.0,0.0,0.0,0.0,49.29769897,0
1,0.0,0.0,0.0,0.0,48.04277039,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.41876984,0
1,0.0,0.0,0.0,0.0,49.165126799999996,0
1,0.0,0.0,0.0,0.0,49.66556168,0
1,0.0,0.0,0.0,0.0,49.55131531,0
1,0.0,0.0,0.0,0.0,48.93526077,0
1,0.0,0.0,0.0,0.0,47.20193481,0
1,0.0,0.0,0.0,0.0,47.36587906,0
1,0.0,0.0,0.0,0.0,46.41259003,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.29678345,0
1,0.0,0.0,0.0,0.0,48.91837692,0
1,0.0,0.0,0.0,0.0,49.46814728,0
1,0.0,0.0,0.0,0.0,49.84009552,0
1,0.0,0.0,0.0,0.0,49.87868118,0
1,0.0,0.0,0.0,0.0,49.89185715,0
1,0.0,0.0,0.0,0.0,49.34101868,0
1,0.0,0.0,0.0,0.0,49.46921921,0
1,0.0,0.0,0.0,0.0,48.81533432,0
1,0.0,0.0,0.0,0.0,48.23469162,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.03491974,0
1,0.0,0.0,0.0,0.0,48.39802933,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.99696732,0
1,0.0,0.0,0.0,0.0,50.49524307,0
1,0.0,0.0,0.0,0.0,50.87824631,0
1,0.0,0.0,0.0,0.0,50.06793213,0
1,0.0,0.0,0.0,0.0,48.35606766,0
1,0.0,0.0,0.0,0.0,47.74421692,0
1,0.0,0.0,0.0,0.0,47.66638184,0
1,0.0,0.0,0.0,0.0,46.80373764,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.32674408,0
1,0.0,0.0,0.0,0.0,49.58208847,0
1,0.0,0.0,0.0,0.0,49.49014664,0
1,0.0,0.0,0.0,0.0,49.412036900000004,0
1,0.0,0.0,0.0,0.0,50.03808975,0
1,0.0,0.0,0.0,0.0,50.51317596,0
1,0.0,0.0,0.0,0.0,50.27600098,0
1,0.0,0.0,0.0,0.0,50.23363113,0
1,0.0,0.0,0.0,0.0,49.30700684,0
1,0.0,0.0,0.0,0.0,48.21769333,0
1,0.0,0.0,0.0,0.0,48.31142044,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.7125473,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.55263138,0
1,0.0,0.0,0.0,0.0,49.74139786,0
1,0.0,0.0,0.0,0.0,49.63558578,0
1,0.0,0.0,0.0,0.0,49.49303436,0
1,0.0,0.0,0.0,0.0,47.92828369,0
1,0.0,0.0,0.0,0.0,47.75443268,0
1,0.0,0.0,0.0,0.0,47.3120575,0
1,0.0,0.0,0.0,0.0,48.54960632,0
1,0.0,0.0,0.0,0.0,49.20602798,0
1,0.0,0.0,0.0,0.0,49.42311478,0
1,0.0,0.0,0.0,0.0,49.64314651,0
1,0.0,0.0,0.0,0.0,49.77348328,0
1,0.0,0.0,0.0,0.0,49.92249298,0
1,0.0,0.0,0.0,0.0,49.89787674,0
1,0.0,0.0,0.0,0.0,49.47520447,0
1,0.0,0.0,0.0,0.0,49.390728,0
1,0.0,0.0,0.0,0.0,49.14158249,0
1,0.0,0.0,0.0,0.0,48.50876617,0
1,0.0,0.0,0.0,0.0,48.09565735,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.77002335,0
1,0.0,0.0,0.0,0.0,49.57633972,0
1,0.0,0.0,0.0,0.0,50.15171051,0
1,0.0,0.0,0.0,0.0,50.57855988,0
1,0.0,0.0,0.0,0.0,50.78968048,0
1,0.0,0.0,0.0,0.0,50.37065887,0
1,0.0,0.0,0.0,0.0,50.44421005,0
1,0.0,0.0,0.0,0.0,50.42592239,0
1,0.0,0.0,0.0,0.0,50.4038887,0
1,0.0,0.0,0.0,0.0,49.64316559,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.672107700000005,0
1,0.0,0.0,0.0,0.0,50.65368271,0
1,0.0,0.0,0.0,0.0,50.65452194,0
1,0.0,0.0,0.0,0.0,50.32172012,0
1,0.0,0.0,0.0,0.0,50.00678253,0
1,0.0,0.0,0.0,0.0,50.03182983,0
1,0.0,0.0,0.0,0.0,48.57539368,0
1,0.0,0.0,0.0,0.0,48.14780045,0
1,0.0,0.0,0.0,0.0,47.76088333,0
1,0.0,0.0,0.0,0.0,46.90543365,0
1,0.0,0.0,0.0,0.0,47.99992371,0
1,0.0,0.0,0.0,0.0,47.92368317,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.65225601,0
1,0.0,0.0,0.0,0.0,49.63459396,0
1,0.0,0.0,0.0,0.0,50.49228668,0
1,0.0,0.0,0.0,0.0,50.2052536,0
1,0.0,0.0,0.0,0.0,50.65309143,0
1,0.0,0.0,0.0,0.0,49.93681717,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.87194443,0
1,0.0,0.0,0.0,0.0,50.64639664,0
1,0.0,0.0,0.0,0.0,50.15489197,0
1,0.0,0.0,0.0,0.0,50.82167053,0
1,0.0,0.0,0.0,0.0,50.16200638,0
1,0.0,0.0,0.0,0.0,49.33997726,0
1,0.0,0.0,0.0,0.0,49.87116241,0
1,0.0,0.0,0.0,0.0,49.72978592,0
1,0.0,0.0,0.0,0.0,49.52871323,0
1,0.0,0.0,0.0,0.0,48.17834854,0
1,0.0,0.0,0.0,0.0,47.69753265,0
1,0.0,0.0,0.0,0.0,47.19777679,0
1,0.0,0.0,0.0,0.0,49.12363052,0
1,0.0,0.0,0.0,0.0,47.91012573,0
1,0.0,0.0,0.0,0.0,47.91122818,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.56697464,0
1,0.0,0.0,0.0,0.0,49.45819855,0
1,0.0,0.0,0.0,0.0,49.4380722,0
1,0.0,0.0,0.0,0.0,49.97877884,0
1,0.0,0.0,0.0,0.0,50.05269241,0
1,0.0,0.0,0.0,0.0,49.35393143,0
1,0.0,0.0,0.0,0.0,49.18481827,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.86866379,0
1,0.0,0.0,0.0,0.0,49.64202118,0
1,0.0,0.0,0.0,0.0,49.72690201,0
1,0.0,0.0,0.0,0.0,50.30904007,0
1,0.0,0.0,0.0,0.0,50.09727097,0
1,0.0,0.0,0.0,0.0,50.08932114,0
1,0.0,0.0,0.0,0.0,50.24042511,0
1,0.0,0.0,0.0,0.0,50.63430405,0
1,0.0,0.0,0.0,0.0,50.50320435,0
1,0.0,0.0,0.0,0.0,50.15972519,0
1,0.0,0.0,0.0,0.0,49.99573898,0
1,0.0,0.0,0.0,0.0,48.90919876,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.02996826,0
1,0.0,0.0,0.0,0.0,49.35712814,0
1,0.0,0.0,0.0,0.0,47.93159485,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.16620636,0
1,0.0,0.0,0.0,0.0,50.04080963,0
1,0.0,0.0,0.0,0.0,49.62611389,0
1,0.0,0.0,0.0,0.0,47.87182236,0
1,0.0,0.0,0.0,0.0,46.9847374,0
1,0.0,0.0,0.0,0.0,47.46620178,0
1,0.0,0.0,0.0,0.0,47.02800369,0
1,0.0,0.0,0.0,0.0,48.37464142,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.05799866,0
1,0.0,0.0,0.0,0.0,50.09858322,0
1,0.0,0.0,0.0,0.0,50.2484436,0
1,0.0,0.0,0.0,0.0,50.19510651,0
1,0.0,0.0,0.0,0.0,50.64279556,0
1,0.0,0.0,0.0,0.0,50.06666565,0
1,0.0,0.0,0.0,0.0,49.89726639,0
1,0.0,0.0,0.0,0.0,49.96417236,0
1,0.0,0.0,0.0,0.0,48.79990387,0
1,0.0,0.0,0.0,0.0,48.53905106,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.19470978,0
1,0.0,0.0,0.0,0.0,48.60601425,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.46619034,0
1,0.0,0.0,0.0,0.0,49.86071396,0
1,0.0,0.0,0.0,0.0,49.94281387,0
1,0.0,0.0,0.0,0.0,48.39002228,0
1,0.0,0.0,0.0,0.0,47.3682251,0
1,0.0,0.0,0.0,0.0,46.660923,0
1,0.0,0.0,0.0,0.0,46.45227051,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.3157959,0
1,0.0,0.0,0.0,0.0,49.15625381,0
1,0.0,0.0,0.0,0.0,49.43510056,0
1,0.0,0.0,0.0,0.0,49.83743668,0
1,0.0,0.0,0.0,0.0,49.35457611,0
1,0.0,0.0,0.0,0.0,49.87520218,0
1,0.0,0.0,0.0,0.0,49.870327,0
1,0.0,0.0,0.0,0.0,49.95528412,0
1,0.0,0.0,0.0,0.0,48.91840744,0
1,0.0,0.0,0.0,0.0,48.283222200000004,0
1,0.0,0.0,0.0,0.0,47.85334396,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.61490631,0
1,0.0,0.0,0.0,0.0,49.39169312,0
1,0.0,0.0,0.0,0.0,49.10145187,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.64675522,0
1,0.0,0.0,0.0,0.0,51.42878342,0
1,0.0,0.0,0.0,0.0,50.30373001,0
1,0.0,0.0,0.0,0.0,48.63344193,0
1,0.0,0.0,0.0,0.0,47.98836136,0
1,0.0,0.0,0.0,0.0,47.96901703,0
1,0.0,0.0,0.0,0.0,47.33595657,0
1,0.0,0.0,0.0,0.0,46.83802795,0
1,0.0,0.0,0.0,0.0,48.86014938,0
1,0.0,0.0,0.0,0.0,49.42929459,0
1,0.0,0.0,0.0,0.0,49.05503464,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.65111923,0
1,0.0,0.0,0.0,0.0,51.00574493,0
1,0.0,0.0,0.0,0.0,50.79242325,0
1,0.0,0.0,0.0,0.0,50.7514801,0
1,0.0,0.0,0.0,0.0,49.20920944,0
1,0.0,0.0,0.0,0.0,48.67789078,0
1,0.0,0.0,0.0,0.0,48.63292313,0
1,0.0,0.0,0.0,0.0,48.07017517,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.48004913,0
1,0.0,0.0,0.0,0.0,48.72078705,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.03419495,0
1,0.0,0.0,0.0,0.0,49.68115616,0
1,0.0,0.0,0.0,0.0,48.28334808,0
1,0.0,0.0,0.0,0.0,48.09141159,0
1,0.0,0.0,0.0,0.0,47.56439972,0
1,0.0,0.0,0.0,0.0,49.24959564,0
1,0.0,0.0,0.0,0.0,49.40042114,0
1,0.0,0.0,0.0,0.0,49.42330933,0
1,0.0,0.0,0.0,0.0,49.79219437,0
1,0.0,0.0,0.0,0.0,50.09100342,0
1,0.0,0.0,0.0,0.0,50.19784927,0
1,0.0,0.0,0.0,0.0,49.78870773,0
1,0.0,0.0,0.0,0.0,50.15453339,0
1,0.0,0.0,0.0,0.0,49.48669815,0
1,0.0,0.0,0.0,0.0,49.66941071,0
1,0.0,0.0,0.0,0.0,49.07958603,0
1,0.0,0.0,0.0,0.0,48.144104,0
1,0.0,0.0,0.0,0.0,47.89622879,0
1,0.0,0.0,0.0,0.0,47.82807922,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.41901398,0
1,0.0,0.0,0.0,0.0,49.64413834,0
1,0.0,0.0,0.0,0.0,50.0594101,0
1,0.0,0.0,0.0,0.0,50.55303955,0
1,0.0,0.0,0.0,0.0,50.17910767,0
1,0.0,0.0,0.0,0.0,49.84888458,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.64074326,0
1,0.0,0.0,0.0,0.0,50.21116257,0
1,0.0,0.0,0.0,0.0,49.95425797,0
1,0.0,0.0,0.0,0.0,50.32387924,0
1,0.0,0.0,0.0,0.0,49.9107666,0
1,0.0,0.0,0.0,0.0,50.04063797,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.28094101,0
1,0.0,0.0,0.0,0.0,50.45937729,0
1,0.0,0.0,0.0,0.0,50.37845612,0
1,0.0,0.0,0.0,0.0,48.67879105,0
1,0.0,0.0,0.0,0.0,48.20629883,0
1,0.0,0.0,0.0,0.0,47.11562729,0
1,0.0,0.0,0.0,0.0,46.70858383,0
1,0.0,0.0,0.0,0.0,47.96437836,0
1,0.0,0.0,0.0,0.0,47.89258194,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.90135956,0
1,0.0,0.0,0.0,0.0,49.02924728,0
1,0.0,0.0,0.0,0.0,50.22441864,0
1,0.0,0.0,0.0,0.0,50.59268951,0
1,0.0,0.0,0.0,0.0,50.02911377,0
1,0.0,0.0,0.0,0.0,0.0,0
