adc,adcs,add,addcc,addcs,addeq,addge,addgt,addhi,addle,addls,addlt,addne,adds,adr,and,andcc,andcs,andeq,andge,andhi,andle,andls,andlt,andne,andnes,ands,bcc,bcs,beq,bge,bgt,bhi,bic,biccc,biceq,bichi,bicne,bics,bl,ble,bleq,blgt,blhi,blls,blne,bls,blt,bmi,bne,bpl,bx,bxcc,bxcs,bxeq,bxge,bxgt,bxhi,bxle,bxls,bxlt,bxne,cmn,cmneq,cmnmi,cmnne,cmp,cmpcc,cmpcs,cmpeq,cmphi,cmpls,cmplt,cmpne,cmppl,eor,eoreq,eorne,ldc,ldmccfd,ldmda,ldmdb,ldmed,ldmeqfd,ldmfd,ldmgefd,ldmgeia,ldmgtfd,ldmhifd,ldmia,ldmib,ldmlefd,ldmnefd,ldr,ldrb,ldrcc,ldrccb,ldrcs,ldreq,ldreqb,ldreqh,ldrge,ldrgeb,ldrgt,ldrgtb,ldrh,ldrhi,ldrle,ldrleb,ldrls,ldrlsb,ldrlt,ldrltb,ldrne,ldrneb,ldrneh,ldrsb,ldrsh,mcr,mla,mlaeq,mlane,mov,movcc,movcs,moveq,moveqs,movge,movgt,movhi,movle,movls,movlt,movmi,movne,movnes,movpl,movs,mrc,mul,mvn,mvncc,mvneqs,mvnlt,mvnnes,mvns,nop,orr,orrcs,orreq,orreqs,orrge,orrgt,orrhi,orrle,orrlt,orrne,orrnes,orrs,rsb,rsbcs,rsbcss,rsbge,rsbgt,rsbgts,rsbhi,rsble,rsbls,rsblt,rsbmi,rsbne,rsbs,rsc,rscs,sbc,sbcs,smull,stc,stmda,stmdb,stmea,stmfa,stmfd,stmgeia,stmia,stmib,stmneia,str,strb,strcc,strccb,strcs,streq,streqb,streqh,strge,strgeb,strgt,strgtb,strh,strhi,strhib,strle,strleb,strls,strlsb,strlt,strltb,strne,strneb,strneh,sub,subcc,subcs,subcss,subeq,subeqs,subge,subgt,subhi,suble,subls,sublt,submi,subne,subs,svc,swp,teq,teqeq,teqne,tst,tstne,umlal,umull,label
0.003214355,0.001842808,0.244695996,0.000367969,0.000732908,0.006596176,0.000375652,0.001099363,0.000549681,0.000991348,0.001649044,0.000393235,0.006779403,0.005922333,0,0.024735658,0,0,0.0007482,0.000499588,0.000551953,0.000266686,0.00019827,0,0.000919922,0.000807771,0.006596176,0.00446351,0.004304099,0.086299964,0.010443945,0.008611674,0.009711036,0.009161355,0.00033196,0.00120468,0.000663921,0.00033196,0.000183984,0.179337456,0.01392526,0.001534097,0.000394883,0,0.000217669,0.002565179,0.016856893,0.013375578,0.000942041,0.088681916,0.000919922,0.131788288,0.000343922,0.000667785,0.003319604,0.000343922,0.000687844,0.000343922,0.000343922,0,0,0.006010069,0.01928874,0.00033196,0.000269257,0.00033196,0.204046173,0.000732908,0.000183984,0.000535933,0.000538514,0.000197442,0,0.002015498,0.000269257,0.007145857,0.000788716,0.000300671,0,0.000266686,0,0.001099363,0,0.00018705,0.036823958,0.00019827,0.000597306,0.000471021,0.000266686,0.010999364,0.000648915,0.00019827,0.000187826,0.54120059,0.058982097,0,0.00101767,0,0.004030996,0.000394883,0.001335571,0.000369491,0.000796408,0.00019827,0.0007482,0.022573309,0.000265416,0,0.00019827,0.00128259,0.000341865,0.000558834,0.00019827,0.005313586,0.000763252,0.000667785,0.002003356,0.002003356,0,0.000931391,0.000367969,0.000367969,0.676062357,0.005130359,0.005496813,0.021437571,0.000807771,0.00128259,0.003298088,0.002391797,0.003298088,0.007727345,0.003114861,0.000543741,0.020564028,0.000366454,0,0.003347633,0,0.003664542,0.002381952,0.000269257,0.000269257,0,0.001077028,0.001346285,0.000333893,0.032360448,0.002748407,0.001832271,0.000538514,0.000269257,0.000735938,0.00033196,0.000269257,0,0.002207813,0.001615542,0.004656953,0.063030122,0,0,0.000187826,0,0.000538514,0.000789766,0.000269257,0.00019827,0.000394883,0.001099363,0.002381952,0.002411628,0.000931391,0.000269257,0.000563477,0.001077028,0.001375687,0,0.000856864,0.000991348,0.000848561,0,0.036505136,0.000919922,0.006562586,0.001320237,0,0.230986644,0.045073866,0.001419375,0,0,0.006412949,0.001016653,0.002337249,0,0.000796408,0.000648915,0.000919922,0.026556834,0.002595659,0.000254417,0,0.00019827,0.000388343,0.00019827,0.000549681,0.00019827,0.005703516,0.000916136,0.001001678,0.106327185,0.000269257,0.002931634,0,0.000987207,0.000269257,0.001287891,0.00019827,0,0,0.000341865,0,0.000183984,0.000919922,0.021254344,0.009283658,0,0.004030996,0.001346285,0.001502607,0.014474941,0.000919922,0.001031766,0.001669464,1
0.003214355,0.001842808,0.244695996,0.000367969,0.000732908,0.006596176,0.000375652,0.001099363,0.000549681,0.000991348,0.001649044,0.000393235,0.006779403,0.005922333,0,0.024735658,0,0,0.0007482,0.000499588,0.000551953,0.000266686,0.00019827,0,0.000919922,0.000807771,0.006596176,0.00446351,0.004304099,0.086299964,0.010443945,0.008611674,0.009711036,0.009161355,0.00033196,0.00120468,0.000663921,0.00033196,0.000183984,0.179337456,0.01392526,0.001534097,0.000394883,0,0.000217669,0.002565179,0.016856893,0.013375578,0.000942041,0.088681916,0.000919922,0.131788288,0.000343922,0.000667785,0.003319604,0.000343922,0.000687844,0.000343922,0.000343922,0,0,0.006010069,0.01928874,0.00033196,0.000269257,0.00033196,0.204046173,0.000732908,0.000183984,0.000535933,0.000538514,0.000197442,0,0.002015498,0.000269257,0.007145857,0.000788716,0.000300671,0,0.000266686,0,0.001099363,0,0.00018705,0.036823958,0.00019827,0.000597306,0.000471021,0.000266686,0.010999364,0.000648915,0.00019827,0.000187826,0.54120059,0.058982097,0,0.00101767,0,0.004030996,0.000394883,0.001335571,0.000369491,0.000796408,0.00019827,0.0007482,0.022573309,0.000265416,0,0.00019827,0.00128259,0.000341865,0.000558834,0.00019827,0.005313586,0.000763252,0.000667785,0.002003356,0.002003356,0,0.000931391,0.000367969,0.000367969,0.676062357,0.005130359,0.005496813,0.021437571,0.000807771,0.00128259,0.003298088,0.002391797,0.003298088,0.007727345,0.003114861,0.000543741,0.020564028,0.000366454,0,0.003347633,0,0.003664542,0.002381952,0.000269257,0.000269257,0,0.001077028,0.001346285,0.000333893,0.032360448,0.002748407,0.001832271,0.000538514,0.000269257,0.000735938,0.00033196,0.000269257,0,0.002207813,0.001615542,0.004656953,0.063030122,0,0,0.000187826,0,0.000538514,0.000789766,0.000269257,0.00019827,0.000394883,0.001099363,0.002381952,0.002411628,0.000931391,0.000269257,0.000563477,0.001077028,0.001375687,0,0.000856864,0.000991348,0.000848561,0,0.036505136,0.000919922,0.006562586,0.001320237,0,0.230986644,0.045073866,0.001419375,0,0,0.006412949,0.001016653,0.002337249,0,0.000796408,0.000648915,0.000919922,0.026556834,0.002595659,0.000254417,0,0.00019827,0.000388343,0.00019827,0.000549681,0.00019827,0.005703516,0.000916136,0.001001678,0.106327185,0.000269257,0.002931634,0,0.000987207,0.000269257,0.001287891,0.00019827,0,0,0.000341865,0,0.000183984,0.000919922,0.021254344,0.009283658,0,0.004030996,0.001346285,0.001502607,0.014474941,0.000919922,0.001031766,0.001669464,1
0.002815083,0,0.220932495,0.001611307,0.002407013,0.000401169,0,0.000401169,0.000802338,0,0.000802338,0,0.002407013,0.007359492,0,0.017651426,0,0.000575621,0.000819078,0,0.000805654,0,0,0,0.000805654,0,0.004011688,0.005235367,0.003839269,0.046936745,0.012436232,0.007622207,0.008424544,0.005215194,0,0,0,0,0.000402827,0.146939306,0.008424544,0,0,0,0,0.000802338,0.018453763,0.018453763,0,0.057768302,0.001611307,0,0,0,0,0,0,0,0,0,0,0,0.016753175,0,0,0,0.157759065,0.00320935,0.000402827,0,0,0,0,0.002005844,0,0.003610519,0,0,0,0,0,0.002407013,0,0.00450493,0.034204399,0,0.001307779,0,0,0.007329514,0,0,0.000822475,0.522489645,0.059334161,0,0,0,0.001604675,0,0,0.000808986,0.001743705,0,0.001638156,0,0,0,0,0.000401169,0,0.000815698,0,0.004011688,0,0,0,0,0,0.001223547,0.000402827,0.000805654,0.740978969,0.0064187,0.004011688,0.011232725,0,0.000401169,0.000401169,0.002014134,0.001203506,0.002014134,0.000802338,0,0.012564881,0.000802338,0,0.001047073,0,0.00320935,0.001203506,0,0,0,0,0,0,0.02652586,0.00320935,0.000401169,0,0,0.000805654,0,0,0,0.001208481,0,0,0.080634921,0.001151242,0,0,0,0,0,0,0,0,0.00320935,0.001604675,0,0,0,0,0,0,0,0.001876071,0.002170518,0,0,0.034204399,0.001611307,0.004205424,0.001238833,0,0.207669565,0.079030246,0,0,0.000564881,0.002407013,0,0,0,0.001743705,0,0.001611307,0,0,0,0.00057021,0,0,0,0.000802338,0,0.005236749,0.000401169,0,0.107848564,0,0.009226882,0,0,0,0.002416961,0,0,0,0,0,0.000402827,0.000402827,0.017651426,0.009812656,0,0.000401169,0,0.000822475,0.006017531,0.002014134,0,0,1
0.001410999,0,0.227948084,0.000807633,0.001206463,0.003820466,0.000824496,0.000804309,0.000603232,0.00087034,0.001206463,0.000215772,0.003217235,0.004040099,0,0.015885096,0,0.000288518,0.001026363,0,0.000605725,0,0.000217585,0,0.000605725,0,0.004423698,0.003323878,0.002274233,0.063540384,0.009651704,0.006836624,0.006635546,0.004021543,0,0.00044068,0,0,0.000201908,0.154997699,0.008244164,0.000420887,0.000433353,0,0.000238875,0.001206463,0.012667861,0.01206463,0,0.069371622,0.001413358,0,0,0,0,0,0,0,0,0,0,0,0.015219864,0,0,0,0.167068626,0.001608617,0.000201908,0,0,0.000216676,0,0.002010772,0,0.00422262,0,0,0.00372941,0,0,0.001206463,0.000295488,0.004105452,0.031664316,0.000217585,0.000655496,0,0,0.005947993,0,0.000217585,0.000412248,0.516775625,0.06315369,0,0,0,0.004423698,0.000433353,0,0.000405487,0.000873994,0.000217585,0.001026363,0,0,0.000295488,0.000217585,0.000603232,0,0.000408851,0.000217585,0.003217235,0,0,0,0,0.000394101,0.001226553,0.000403817,0.000403817,0.74507359,0.004624775,0.003016158,0.016890482,0,0.00140754,0.002412926,0.002019082,0.002412926,0.003230532,0.002010772,0.000895069,0.01434516,0.000402154,0.000394101,0.000524823,0.003941005,0.002211849,0.00140754,0,0,0,0,0,0,0.024491736,0.001608617,0.001005386,0,0,0.000403817,0,0,0,0.001413358,0,0.000204425,0.090082569,0.000577035,0,0.000206124,0.000294072,0,0.001083382,0,0.00043517,0.000216676,0.001809695,0.001206463,0.000407165,0.000204425,0,0.000206124,0,0,0.000372941,0,0.001740681,0.000232807,0,0.029565024,0.001009541,0.004391412,0.000206979,0,0.182463432,0.079023325,0,0,0.000283134,0.004423698,0.000892557,0,0,0.000873994,0,0.000807633,0,0,0,0.000285805,0.000217585,0.000213088,0.000217585,0.000402154,0.000217585,0.005047706,0.001005386,0,0.092543773,0,0.004624775,0,0.000216676,0,0.001413358,0.00043517,0,0.000304237,0,0,0.000201908,0.000605725,0.013673247,0.007377572,0,0.000402154,0,0.000412248,0.010053858,0.001009541,0,0,1
0.003629039,0.002080549,0.242968598,0.000415441,0.000827461,0.006619689,0.000424114,0.001034326,0.000620596,0.001119242,0.001861788,0.000221983,0.006205958,0.006324949,0,0.025030699,0,0,0.000633544,0,0.000623161,0.000301091,0.000223848,0,0.001038601,0.000911982,0.007240285,0.005039349,0.004139465,0.082952976,0.010550129,0.007654015,0.009308938,0.010343264,0.000374787,0.001360096,0.000749574,0.000374787,0.00020772,0.163778832,0.009929533,0.001299008,0.000445827,0,0.000245751,0.001861788,0.016549222,0.011998186,0.000265894,0.083987303,0.001038601,0.135672796,0.000388291,0.000753937,0.003747867,0.000388291,0.000776583,0.000388291,0.000388291,0,0,0.006408461,0.018537604,0.000374787,0.000303994,0.000374787,0.19095532,0.000827461,0.00020772,0.000605073,0.000607988,0.000222913,0,0.001654922,0.000303994,0.00744715,0.000890468,0.000339461,0,0.000301091,0,0.001241192,0,0.000211182,0.037255185,0.000223848,0.000674365,0.000531787,0.000301091,0.011158558,0.000732631,0.000223848,0.000212057,0.54029017,0.055972766,0,0.00114896,0,0.004344171,0.000445827,0.001507873,0.000417159,0.000899153,0.000223848,0.000844726,0.024735924,0.000299657,0,0.000223848,0.001448057,0.000385969,0.00042062,0.000223848,0.005792228,0.00086172,0.000753937,0.001507873,0.001507873,0,0.00021031,0.000415441,0.000415441,0.688591003,0.005792228,0.005792228,0.021100258,0.000911982,0.001448057,0.002896114,0.002284923,0.002896114,0.008101091,0.002896114,0,0.018537604,0.000413731,0,0.003779512,0,0.003102979,0.002482383,0.000303994,0.000303994,0,0.001215976,0.00151997,0.000376968,0.032935743,0.003102979,0.002068653,0.000607988,0.000303994,0.000830881,0.000374787,0.000303994,0,0.002492643,0.001823964,0.005257748,0.069713599,0,0,0.000212057,0,0.000607988,0.000891654,0.000303994,0.000223848,0.000445827,0.001241192,0.002689249,0.002722753,0.00105155,0.000303994,0.000636172,0.001215976,0.001553165,0,0.000967408,0.001119242,0.000479017,0,0.036535278,0.001038601,0.006324949,0.001490562,0,0.217771854,0.042614247,0.00160249,0,0,0.006412824,0.000459125,0.002638778,0,0.000899153,0.000366316,0.000830881,0.027359431,0.002197894,0.00028724,0,0.000223848,0.000438443,0.000223848,0.000413731,0.000223848,0.005400727,0.001034326,0.001130905,0.111765555,0.000303994,0.003309844,0,0.00066874,0.000303994,0.001454042,0.000223848,0,0,0.000385969,0,0.00020772,0.000830881,0.01882474,0.009758493,0,0.004551036,0.00151997,0.001696458,0.016135492,0.001038601,0.001164874,0.001130905,1
0.001091957,0,0.197361013,0.000694465,0.00110657,0.003872993,0.000850757,0.000691606,0.000414964,0.000748385,0.000968248,0.00089058,0.004287957,0.003020857,0,0.019364968,0.000306874,0.000198472,0.001270865,0,0.000416679,0.000201326,0.000149677,0.0005482,0.000555572,0,0.003872993,0.006017104,0.00288821,0.086865712,0.009129199,0.007331023,0.00691606,0.004426278,0,0.000303144,0,0,0.000138893,0.197120329,0.009959126,0.00130288,0.000596207,0.000464785,0.000164322,0.002766424,0.016045259,0.012448908,0.000177791,0.083822646,0.00097225,0,0,0,0,0,0,0,0,0,0,0,0.020458154,0,0,0,0.21396822,0.00110657,0.000277786,0,0,0.000149052,0.000609164,0.002628103,0,0.003181388,0,0,0.002822011,0.000201326,0,0.000829927,0.000203267,0.00564829,0.053431884,0.000449031,0.000450916,0.000355581,0.000402651,0.00926634,0.000489877,0.000299354,0.002552271,0.501465452,0.061735488,0.000588692,0.000192064,0.0016446,0.006501096,0.000298104,0,0.000418402,0.000601222,0.000149677,0.000706036,0,0.000200367,0.000203267,0.000149677,0.001659854,0,0.000703122,0.000149677,0.007469345,0.000768256,0,0,0,0.000271102,0.001546869,0.000277786,0.000277786,0.731078142,0.005394527,0.004702921,0.023376282,0,0.001659854,0.003043066,0.002638965,0.00235146,0.003611215,0.002489782,0.001231437,0.022022601,0.000276642,0.000271102,0.00060171,0.002711022,0.002904745,0.004149636,0,0,0,0,0,0,0.029002442,0.00110657,0.000968248,0,0,0.000277786,0,0,0,0.001111143,0,0.000843747,0.045784316,0.000595415,0,0.000141793,0.000202292,0,0.000745259,0,0.000299354,0.000149052,0.001244891,0.000968248,0.000420134,0.000140625,0,0.000141793,0,0,0.000513093,0,0.001197416,0.001281185,0.000869083,0.04681307,0.000694465,0.005800045,0.000427144,0,0.215773351,0.064042714,0.00071434,0.000306874,0.001363379,0.006362775,0.001688475,0,0.000314025,0.000601222,0.000734815,0.00097225,0,0.000244938,0.000192064,0.000983029,0.000149677,0.001026083,0.000149677,0.000829927,0.000449031,0.008194681,0.002489782,0,0.096394007,0,0.003181388,0,0.000149052,0,0.00097225,0.000299354,0,0.000209285,0,0,0.000138893,0.000416679,0.020471537,0.007854228,0.003532151,0.000276642,0,0.000283586,0.010789053,0.000694465,0,0,1
0.001839745,0,0.204376238,0.00105304,0.001573059,0.004981352,0.001075027,0.001048706,0.000786529,0.001134802,0.001573059,0.000281337,0.004456999,0.005267722,0,0.020711936,0.000581654,0.000376186,0.001338233,0,0.00078978,0,0.0002837,0,0.00078978,0,0.005767881,0.00456197,0.00296528,0.073409395,0.012584468,0.008389645,0.008651822,0.005243528,0,0.000574585,0,0,0.00026326,0.166968087,0.009700527,0.000548778,0.000565031,0,0.000311459,0.001573059,0.015730585,0.014681879,0,0.085731686,0.00184282,0,0,0,0,0,0,0,0,0,0,0,0.019388371,0,0,0,0.203463844,0.002097411,0.00026326,0,0,0.000282516,0,0.002621764,0,0.005505705,0,0,0.004862627,0,0,0.001573059,0.000385275,0.005352933,0.041285825,0.0002837,0.000854675,0,0,0.007299151,0,0.0002837,0.000537513,0.512081087,0.076412991,0,0,0,0.006030057,0.000565031,0,0.000528698,0.001139566,0.0002837,0.001338233,0,0,0.000385275,0.0002837,0.000786529,0,0.000533084,0.0002837,0.004194823,0,0,0,0,0.000513852,0.001599252,0.00052652,0.00052652,0.729915136,0.006292234,0.003932646,0.022809348,0,0.001835235,0.003146117,0.0026326,0.003146117,0.00421216,0.002621764,0.001167044,0.018704075,0.000524353,0.000513852,0.000684295,0.005138518,0.002883941,0.001835235,0,0,0,0,0,0,0.028056113,0.002097411,0.001310882,0,0,0.00052652,0,0,0,0.00184282,0,0.000266542,0.068428043,0.000752373,0,0.000268757,0.000383428,0,0.001412577,0,0.000567401,0.000282516,0.002359588,0.001573059,0.000530886,0.000266542,0,0.000268757,0,0,0.000486263,0,0.002269603,0.000303548,0,0.038548643,0.0013163,0.005267722,0.000269872,0,0.208253912,0.078390747,0.000338493,0.000581654,0.000369167,0.005767881,0.001163769,0,0,0.001139566,0,0.00105304,0,0,0,0.00037265,0.0002837,0.000277836,0.0002837,0.000524353,0.0002837,0.0065815,0.001310882,0,0.114961634,0,0.006030057,0,0.000282516,0,0.00184282,0.000567401,0,0.000396683,0,0,0.00026326,0.00078978,0.017827996,0.009619319,0,0.000524353,0,0.000537513,0.013370997,0.0013163,0,0,1
0.00176475,0,0.226190818,0.00022447,0.000894183,0.003129641,0.000229156,0.000223546,0.000447092,0,0.001341275,0,0.003800278,0.00429626,0,0.022354578,0.00049595,0,0,0,0.000673409,0,0,0,0.000897879,0,0.00581219,0.004862227,0.002917336,0.072652379,0.009612469,0.005588644,0.007824102,0.008941831,0.000405008,0.000734884,0.000810015,0.000405008,0.00022447,0.171344893,0.007377011,0.000935836,0,0,0.000265567,0.002011912,0.016542388,0.010506652,0,0.073323016,0.00022447,0.124337308,0,0.00081473,0.001215023,0,0,0,0,0,0,0.006110475,0.019059931,0.000405008,0,0.000405008,0.165315732,0.000894183,0.00022447,0,0,0,0,0.000894183,0,0.004918007,0.000641514,0,0,0,0,0.001341275,0,0.00022821,0.034230081,0,0.000728742,0,0,0.0106969,0.000791707,0,0,0.564601845,0.049789208,0,0.001241606,0,0.003353187,0,0.00162946,0.000450796,0.000971656,0,0.00091284,0.026730496,0,0,0,0.001117729,0,0.000454536,0,0.005588644,0.000931204,0.00081473,0.00162946,0.000407365,0,0,0.00022447,0.000448939,0.684601617,0.005588644,0.003353187,0.012071472,0,0.000894183,0.000670637,0.001346818,0.000894183,0.006285152,0.001788366,0,0.013030769,0.000447092,0,0.000388978,0,0.003129641,0.002459004,0,0,0,0,0,0.000407365,0.026839495,0.002011912,0.001341275,0,0,0.000448939,0.000405008,0,0,0.001795758,0,0.000454536,0.070193376,0,0,0.000229156,0,0,0,0,0,0,0.001117729,0.002011912,0.001584316,0.000227268,0,0.000229156,0,0.002517606,0,0.001045415,0.001209492,0.000258821,0,0.034813548,0.001122349,0.005858537,0.000690322,0,0.215299429,0.039344058,0.002020323,0.00049595,0,0.004470916,0.000248073,0.00244419,0,0.000971656,0.000395853,0.000897879,0.029970556,0.00237512,0.000310401,0,0,0.000236898,0,0.000447092,0,0.003815985,0.000894183,0.001222095,0.124861999,0,0.001788366,0,0,0,0.001571288,0,0,0,0,0,0.00022447,0.00022447,0.01430693,0.010545366,0,0.000447092,0,0,0.013189201,0.001122349,0,0.00081473,1
0.001983572,0,0.211008533,0.001135364,0.001696037,0.004805437,0.00115907,0.001130691,0.000848018,0.001223518,0.001696037,0.000303331,0.004522764,0.005679541,0,0.019787093,0.000627127,0.000405596,0.001442853,0,0.000851523,0,0.00030588,0,0.000851523,0,0.00508811,0.004918614,0.003197099,0.070102843,0.013568292,0.008762855,0.009328201,0.005370782,0,0,0,0,0.000283841,0.166249147,0.010176219,0.00059168,0.000609204,0,0.000335809,0.001130691,0.016960365,0.014981656,0,0.085084499,0.001986888,0,0,0,0,0,0,0,0,0,0,0,0.020412247,0,0,0,0.205598058,0.002261382,0.000283841,0,0,0.000304602,0,0.002826728,0,0.005936128,0,0,0.005242776,0,0,0.001696037,0.000415395,0.005771413,0.042300079,0.00030588,0.000921491,0,0,0.007377921,0,0.00030588,0.000579535,0.498009649,0.07476293,0,0,0,0.003392073,0.000609204,0,0.00057003,0.001228655,0.00030588,0.001442853,0,0,0.000415395,0.00030588,0.001130691,0,0.000574759,0.00030588,0.003674746,0,0,0,0,0.000554024,0.001724278,0.000567682,0.000567682,0.735086836,0.006784146,0.004522764,0.021483129,0,0.001978709,0.003392073,0.002838411,0.003392073,0.004541457,0.002544055,0.001258281,0.01770701,0.000565346,0.000554024,0.000737792,0.005540236,0.0031094,0.002261382,0,0,0,0,0,0,0.027790168,0.002261382,0.001130691,0,0,0.000567682,0,0,0,0.001419205,0,0.00028738,0.072646898,0.000811191,0,0.000289767,0.000413404,0,0.001523009,0,0.000611759,0.000304602,0.002544055,0.001696037,0.000572389,0.00028738,0,0.000289767,0,0,0.000524278,0.001321923,0.001529397,0.000327278,0,0.039594841,0.001419205,0.004691794,0.00116388,0,0.216173077,0.078300353,0.000364956,0.000627127,0.000398028,0.004522764,0,0,0,0.001228655,0,0.001135364,0,0,0,0.000401783,0.00030588,0.000299557,0.00030588,0.000565346,0.00030588,0.006528345,0.000848018,0,0.114849633,0,0.006501473,0,0.000304602,0,0.001986888,0.000611759,0,0.000427694,0,0,0.000283841,0.000851523,0.017243038,0.010618271,0,0.000565346,0,0.000579535,0.012437601,0.001419205,0,0,1
0.005019269,0.002637778,0.221541563,0.001149179,0.00133519,0.004387054,0.000586586,0.000953708,0.000572224,0.001032004,0.001144449,0.001023406,0.004387054,0.007498236,0,0.020981564,0,0.000273687,0.001168328,0,0.00057459,0.000277623,0.000206401,0,0.00057459,0.000840899,0.005722245,0.004148718,0.003484923,0.070955834,0.011253748,0.008583367,0.008201884,0.005722245,0,0.001045072,0,0,0.00019153,0.168272018,0.010681523,0.000998133,0.000411078,0,0.000226596,0.001907415,0.014877836,0.01411487,0.000490338,0.086024412,0.001723769,0,0,0,0,0,0,0,0,0,0,0,0.016926771,0,0.0002803,0,0.193828124,0.001525932,0.00019153,0.000557912,0.000560599,0.000205539,0.000420011,0.002479639,0.0002803,0.007248177,0.000273687,0.000313002,0,0.000277623,0,0.001144449,0.0002803,0.003894425,0.037172517,0.000412802,0.000621802,0.000980676,0.000277623,0.006140103,0,0.000619203,0.000977644,0.500667337,0.076004521,0,0.000264851,0,0.004577796,0.000411078,0,0.000384644,0.00082907,0.000206401,0.000973606,0,0.000276301,0.0002803,0.000206401,0.001525932,0,0.000775671,0.000206401,0.00381483,0.000529703,0,0,0,0,0.001745259,0.00038306,0.00038306,0.740961107,0.004959279,0.00515002,0.022316754,0.000840899,0.001525932,0.003624088,0.002298358,0.003051864,0.003447537,0.004005571,0.00028302,0.0197479,0.000381483,0,0.003650872,0,0.005912986,0.001716673,0.0002803,0.0002803,0,0.001121199,0.001401498,0,0.033687593,0.002670381,0.001144449,0.000560599,0.0002803,0.000766119,0,0.0002803,0,0.001915299,0.001681798,0.004654023,0.078776235,0.000547375,0,0.000195529,0.000278956,0.000560599,0.001027694,0.0002803,0.000412802,0.000616616,0.001716673,0.001144449,0.001544943,0.000969588,0.0002803,0.000586586,0.001121199,0,0,0.000892005,0.001032004,0.00022084,0,0.034019491,0.000957649,0.003165922,0.000785361,0,0.195155714,0.07934846,0.000246264,0,0.000268581,0.004005571,0.002116695,0,0.000433033,0.00082907,0,0.001340709,0,0,0.000264851,0.000542229,0.000206401,0.000202135,0.000206401,0.001144449,0.000619203,0.006128955,0.001907415,0,0.094756728,0.0002803,0.005912986,0,0.000616616,0.0002803,0.001340709,0.000412802,0,0.000288599,0,0,0.00019153,0.000766119,0.020027857,0.007331608,0,0.004196313,0.001401498,0.001955288,0.012970421,0.000957649,0,0,1
0.003799523,0.002178288,0.226683245,0.000434957,0.000866333,0.007797,0.000444038,0.001082917,0.00064975,0.001171821,0.00194925,0.000464823,0.006064333,0.006432879,0,0.030321665,0,0,0.001105511,0,0.000652436,0.000315236,0.000234364,0,0.001304871,0.00063655,0.00844675,0.012624919,0.004899222,0.09183133,0.010396,0.007363833,0.00974625,0.012345249,0.000392393,0.002610649,0.000784787,0.000392393,0.000217479,0.160920608,0.013211583,0.001360033,0.000466771,0.000727761,0,0.005414583,0.016460333,0.012345249,0.000278385,0.111323829,0.000869914,0.120464753,0.000406532,0.000789355,0.00235436,0.000406532,0.000813065,0.000406532,0.000406532,0.001582326,0,0.003946774,0.019031594,0.000392393,0.000318275,0.000392393,0.228944425,0.000866333,0.000217479,0.000633498,0.00063655,0.000700156,0,0.002599,0.000318275,0.008013583,0.0009323,0,0.000401701,0.000315236,0,0.0012995,0,0.000221102,0.043150842,0.000234364,0.000706045,0.000556769,0.000315236,0.013567077,0.000767049,0.000234364,0.000222019,0.524782076,0.061240278,0,0.001202935,0,0.005198,0.000466771,0.00157871,0.000436756,0.000941393,0.000234364,0.000884409,0.021581633,0.000941203,0,0.000234364,0.001516083,0.000404101,0.00044038,0.000234364,0.005414583,0.000902201,0.000789355,0.00157871,0.002368064,0,0.00044038,0.000434957,0.000434957,0.686833274,0.006930666,0.0064975,0.026856332,0.000954825,0.001516083,0.003032167,0.002609742,0.003032167,0.008916618,0.003032167,0,0.022234932,0.000433167,0,0.003391769,0,0.003465333,0.003032167,0.000318275,0.000318275,0,0.0012731,0.001591375,0.000394677,0.034671419,0.00324875,0.002599,0.00063655,0.000318275,0.000869914,0.000392393,0.000318275,0,0.00434957,0.00190965,0.005064365,0.056095081,0,0,0.000222019,0,0.00063655,0.001166927,0.000318275,0.000234364,0.000466771,0.001082917,0.00324875,0.001973535,0.000880759,0.000318275,0.000666058,0.0012731,0.003252259,0.000401701,0.001012855,0.001171821,0.0012538,0,0.040701231,0.001087392,0.00983852,0.001560585,0,0.231582467,0.035952832,0.001677771,0,0,0.008013583,0.000480693,0.002762742,0,0.000941393,0.000383524,0.000869914,0.0235436,0.00268467,0.000300734,0,0.000234364,0.00045904,0.000234364,0.000866333,0.000234364,0.00717679,0.003465333,0.00157871,0.11946565,0.000318275,0.003465333,0,0.001166927,0.000318275,0.001304871,0.000234364,0,0,0.000404101,0,0.000217479,0.003697134,0.019275916,0.015136185,0,0.005198,0.001591375,0.001332115,0.019925666,0.001087392,0.001219597,0.001184032,1
